"id","timestamp_utc","cycle_id","segment_uid","corridor_name","current_travel_time_seconds","true_driving_distance_meters","free_flow_travel_time_seconds","travel_time_index_tti","hour_of_day_utc","hour_of_day_ist","is_weekend","vehicle_mode","temporal_drift_seconds","api_response_status","api_latency_ms","retry_count"
115663,"2026-07-22 00:00:28.184322+00","2026-07-22T00:00:11Z_0001","LITTLEMOUNT_KILAMBAKKAM_020","Corridor_Littlemount_Kilambakkam",0.000,317.000,44.000,NULL,0,5,0,"DRIVE",8.888,"FAILED",68.0,3
115664,"2026-07-22 00:00:28.187066+00","2026-07-22T00:00:11Z_0001","BROADWAY_KOYEMBEDU_005","EVR Salai",0.000,458.000,88.000,NULL,0,5,0,"DRIVE",8.888,"FAILED",65.4,3
115665,"2026-07-22 00:00:28.19017+00","2026-07-22T00:00:11Z_0001","KILAMBAKKAM_LITTLEMOUNT_022","Corridor_Littlemount_Kilambakkam",0.000,470.000,57.000,NULL,0,5,0,"DRIVE",8.884,"FAILED",68.3,3
115666,"2026-07-22 00:00:28.198223+00","2026-07-22T00:00:11Z_0001","KOYEMBEDU_BROADWAY_026","EVR Salai",0.000,369.000,53.000,NULL,0,5,0,"DRIVE",8.889,"FAILED",66.1,3
115667,"2026-07-22 00:00:28.212322+00","2026-07-22T00:00:11Z_0001","BROADWAY_KOYEMBEDU_001","EVR Salai",0.000,382.000,55.000,NULL,0,5,0,"DRIVE",8.888,"FAILED",66.1,3
115668,"2026-07-22 00:00:28.213356+00","2026-07-22T00:00:11Z_0001","BROADWAY_KOYEMBEDU_013","EVR Salai",0.000,629.000,73.000,NULL,0,5,0,"DRIVE",8.888,"FAILED",73.5,3
115669,"2026-07-22 00:00:28.228127+00","2026-07-22T00:00:11Z_0001","LITTLEMOUNT_KILAMBAKKAM_005","Corridor_Littlemount_Kilambakkam",0.000,1029.000,113.000,NULL,0,5,0,"DRIVE",8.887,"FAILED",67.6,3
115670,"2026-07-22 00:00:28.231239+00","2026-07-22T00:00:11Z_0001","PUZHAL_CENTRAL_023","Puzhal-Central",0.000,209.000,34.000,NULL,0,5,0,"DRIVE",8.891,"FAILED",70.5,3
115671,"2026-07-22 00:00:28.237357+00","2026-07-22T00:00:11Z_0001","TAMBARAM_GUINDY_005","Guindy-Tambaram",0.000,262.000,42.000,NULL,0,5,0,"DRIVE",8.890,"FAILED",69.5,3
115672,"2026-07-22 00:00:28.242788+00","2026-07-22T00:00:11Z_0001","PUZHAL_CENTRAL_002","Puzhal-Central",0.000,1420.000,122.000,NULL,0,5,0,"DRIVE",8.890,"FAILED",70.9,3
115673,"2026-07-22 00:00:28.244789+00","2026-07-22T00:00:11Z_0001","KILAMBAKKAM_LITTLEMOUNT_024","Corridor_Littlemount_Kilambakkam",0.000,556.000,60.000,NULL,0,5,0,"DRIVE",8.885,"FAILED",65.4,3
115674,"2026-07-22 00:00:28.253666+00","2026-07-22T00:00:11Z_0001","KILAMBAKKAM_LITTLEMOUNT_020","Corridor_Littlemount_Kilambakkam",0.000,548.000,73.000,NULL,0,5,0,"DRIVE",8.884,"FAILED",66.6,3
115675,"2026-07-22 00:00:28.255438+00","2026-07-22T00:00:11Z_0001","PUZHAL_CENTRAL_ATGRADE_002","Puzhal-Central",0.000,360.000,66.000,NULL,0,5,0,"DRIVE",8.891,"FAILED",66.1,3
115676,"2026-07-22 00:00:28.260615+00","2026-07-22T00:00:11Z_0001","CENTRAL_PUZHAL_018","Puzhal-Central",0.000,589.000,78.000,NULL,0,5,0,"DRIVE",8.890,"FAILED",68.2,3
115677,"2026-07-22 00:00:28.261868+00","2026-07-22T00:00:11Z_0001","KILAMBAKKAM_LITTLEMOUNT_004","Corridor_Littlemount_Kilambakkam",0.000,1009.000,74.000,NULL,0,5,0,"DRIVE",8.881,"FAILED",66.7,3
115678,"2026-07-22 00:00:28.268178+00","2026-07-22T00:00:11Z_0001","KOYEMBEDU_BROADWAY_020","EVR Salai",0.000,274.000,55.000,NULL,0,5,0,"DRIVE",8.889,"FAILED",65.2,3
115679,"2026-07-22 00:00:28.271947+00","2026-07-22T00:00:11Z_0001","TAMBARAM_GUINDY_010","Guindy-Tambaram",0.000,351.000,54.000,NULL,0,5,0,"DRIVE",8.890,"FAILED",67.3,3
115680,"2026-07-22 00:00:28.272859+00","2026-07-22T00:00:11Z_0001","TAMBARAM_GUINDY_008","Guindy-Tambaram",0.000,471.000,68.000,NULL,0,5,0,"DRIVE",8.890,"FAILED",66.0,3
115681,"2026-07-22 00:00:28.278675+00","2026-07-22T00:00:11Z_0001","KILAMBAKKAM_LITTLEMOUNT_027","Corridor_Littlemount_Kilambakkam",0.000,695.000,70.000,NULL,0,5,0,"DRIVE",8.885,"FAILED",66.2,3
115682,"2026-07-22 00:00:28.294191+00","2026-07-22T00:00:11Z_0001","LITTLEMOUNT_KILAMBAKKAM_030","Corridor_Littlemount_Kilambakkam",0.000,691.000,54.000,NULL,0,5,0,"DRIVE",8.888,"FAILED",67.8,3
115683,"2026-07-22 00:00:28.305391+00","2026-07-22T00:00:11Z_0001","LITTLEMOUNT_KILAMBAKKAM_008","Corridor_Littlemount_Kilambakkam",0.000,824.000,93.000,NULL,0,5,0,"DRIVE",8.888,"FAILED",67.2,3
115684,"2026-07-22 00:00:28.316771+00","2026-07-22T00:00:11Z_0001","GUINDY_TAMBARAM_012","Guindy-Tambaram",0.000,850.000,75.000,NULL,0,5,0,"DRIVE",8.889,"FAILED",66.2,3
115685,"2026-07-22 00:00:28.318615+00","2026-07-22T00:00:11Z_0001","LITTLEMOUNT_KILAMBAKKAM(AT_GRADE_BELOWFLYOVER)_005","Corridor_Littlemount_Kilambakkam",0.000,2513.000,308.000,NULL,0,5,0,"DRIVE",8.886,"FAILED",70.5,3
115686,"2026-07-22 00:00:28.326354+00","2026-07-22T00:00:11Z_0001","TAMBARAM_GUINDY_025","Guindy-Tambaram",0.000,562.000,88.000,NULL,0,5,0,"DRIVE",8.890,"FAILED",64.6,3
115687,"2026-07-22 00:00:28.334042+00","2026-07-22T00:00:11Z_0001","BROADWAY_KOYEMBEDU_015","EVR Salai",0.000,285.000,65.000,NULL,0,5,0,"DRIVE",8.888,"FAILED",70.8,3
115688,"2026-07-22 00:00:28.338509+00","2026-07-22T00:00:11Z_0001","KOYEMBEDU_BROADWAY_012","EVR Salai",0.000,282.000,59.000,NULL,0,5,0,"DRIVE",8.889,"FAILED",66.0,3
115689,"2026-07-22 00:00:28.340869+00","2026-07-22T00:00:11Z_0001","LITTLEMOUNT_KILAMBAKKAM_009","Corridor_Littlemount_Kilambakkam",0.000,558.000,61.000,NULL,0,5,0,"DRIVE",8.888,"FAILED",67.1,3
115690,"2026-07-22 00:00:28.342997+00","2026-07-22T00:00:11Z_0001","GUINDY_TAMBARAM_013","Guindy-Tambaram",0.000,186.000,33.000,NULL,0,5,0,"DRIVE",8.889,"FAILED",68.1,3
115691,"2026-07-22 00:00:28.343873+00","2026-07-22T00:00:11Z_0001","GUINDY_TAMBARAM_022","Guindy-Tambaram",0.000,202.000,17.000,NULL,0,5,0,"DRIVE",8.889,"FAILED",67.4,3
115692,"2026-07-22 00:00:28.344732+00","2026-07-22T00:00:11Z_0001","KILAMBAKKAM_LITTLEMOUNT(AT_GRADE_BELOWFLYOVER)_007","Corridor_Littlemount_Kilambakkam",0.000,716.000,106.000,NULL,0,5,0,"DRIVE",8.879,"FAILED",67.3,3
115693,"2026-07-22 00:00:28.347943+00","2026-07-22T00:00:11Z_0001","BROADWAY_KOYEMBEDU_020","EVR Salai",0.000,330.000,41.000,NULL,0,5,0,"DRIVE",8.888,"FAILED",69.1,3
115694,"2026-07-22 00:00:28.353049+00","2026-07-22T00:00:11Z_0001","BROADWAY_KOYEMBEDU_022","EVR Salai",0.000,511.000,87.000,NULL,0,5,0,"DRIVE",8.888,"FAILED",69.2,3
115695,"2026-07-22 00:00:28.353937+00","2026-07-22T00:00:11Z_0001","LITTLEMOUNT_KILAMBAKKAM(AT_GRADE_BELOWFLYOVER)_002","Corridor_Littlemount_Kilambakkam",0.000,1127.000,198.000,NULL,0,5,0,"DRIVE",8.886,"FAILED",68.0,3
115696,"2026-07-22 00:00:28.357494+00","2026-07-22T00:00:11Z_0001","KILAMBAKKAM_LITTLEMOUNT_007","Corridor_Littlemount_Kilambakkam",0.000,668.000,70.000,NULL,0,5,0,"DRIVE",8.881,"FAILED",69.5,3
115697,"2026-07-22 00:00:28.359987+00","2026-07-22T00:00:11Z_0001","LITTLEMOUNT_KILAMBAKKAM_028","Corridor_Littlemount_Kilambakkam",0.000,924.000,99.000,NULL,0,5,0,"DRIVE",8.888,"FAILED",66.3,3
115698,"2026-07-22 00:00:28.36511+00","2026-07-22T00:00:11Z_0001","BROADWAY_KOYEMBEDU_026","EVR Salai",0.000,269.000,46.000,NULL,0,5,0,"DRIVE",8.888,"FAILED",69.5,3
115699,"2026-07-22 00:00:28.385123+00","2026-07-22T00:00:11Z_0001","KILAMBAKKAM_LITTLEMOUNT_006","Corridor_Littlemount_Kilambakkam",0.000,1376.000,137.000,NULL,0,5,0,"DRIVE",8.881,"FAILED",73.5,3
115700,"2026-07-22 00:00:28.391567+00","2026-07-22T00:00:11Z_0001","TAMBARAM_GUINDY_004","Guindy-Tambaram",0.000,177.000,26.000,NULL,0,5,0,"DRIVE",8.890,"FAILED",69.7,3
115701,"2026-07-22 00:00:28.402708+00","2026-07-22T00:00:11Z_0001","GUINDY_TAMBARAM_037","Guindy-Tambaram",0.000,261.000,37.000,NULL,0,5,0,"DRIVE",8.890,"FAILED",76.6,3
115702,"2026-07-22 00:00:28.415717+00","2026-07-22T00:00:11Z_0001","KILAMBAKKAM_LITTLEMOUNT_026","Corridor_Littlemount_Kilambakkam",0.000,980.000,90.000,NULL,0,5,0,"DRIVE",8.885,"FAILED",80.3,3
115703,"2026-07-22 00:00:28.355447+00","2026-07-22T00:00:11Z_0001","GUINDY_TAMBARAM_007","Guindy-Tambaram",0.000,724.000,68.000,NULL,0,5,0,"DRIVE",8.889,"FAILED",70.2,3
115704,"2026-07-22 00:00:28.361215+00","2026-07-22T00:00:11Z_0001","LITTLEMOUNT_KILAMBAKKAM(AT_GRADE_BELOWFLYOVER)_004","Corridor_Littlemount_Kilambakkam",0.000,2310.000,303.000,NULL,0,5,0,"DRIVE",8.886,"FAILED",68.9,3
115705,"2026-07-22 00:00:28.468958+00","2026-07-22T00:00:11Z_0001","CENTRAL_PUZHAL_010","Puzhal-Central",0.000,1378.000,128.000,NULL,0,5,0,"DRIVE",8.890,"FAILED",117.7,3
115706,"2026-07-22 00:00:28.362285+00","2026-07-22T00:00:11Z_0001","TAMBARAM_GUINDY_039","Guindy-Tambaram",0.000,587.000,72.000,NULL,0,5,0,"DRIVE",8.890,"FAILED",74.5,3
115707,"2026-07-22 00:00:28.365569+00","2026-07-22T00:00:11Z_0001","LITTLEMOUNT_KILAMBAKKAM(AT_GRADE_BELOWFLYOVER)_003","Corridor_Littlemount_Kilambakkam",0.000,933.000,152.000,NULL,0,5,0,"DRIVE",8.886,"FAILED",66.7,3
115708,"2026-07-22 00:00:28.373169+00","2026-07-22T00:00:11Z_0001","KILAMBAKKAM_LITTLEMOUNT_015","Corridor_Littlemount_Kilambakkam",0.000,887.000,127.000,NULL,0,5,0,"DRIVE",8.883,"FAILED",75.1,3
115709,"2026-07-22 00:00:28.666073+00","2026-07-22T00:00:11Z_0001","TAMBARAM_GUINDY_003","Guindy-Tambaram",0.000,382.000,56.000,NULL,0,5,0,"DRIVE",8.890,"FAILED",203.0,3
115710,"2026-07-22 00:00:28.37447+00","2026-07-22T00:00:11Z_0001","BROADWAY_KOYEMBEDU_011","EVR Salai",0.000,329.000,69.000,NULL,0,5,0,"DRIVE",8.888,"FAILED",76.7,3
115711,"2026-07-22 00:00:28.37666+00","2026-07-22T00:00:11Z_0001","PUZHAL_CENTRAL_018","Puzhal-Central",0.000,1303.000,137.000,NULL,0,5,0,"DRIVE",8.891,"FAILED",78.2,3
115712,"2026-07-22 00:00:28.378618+00","2026-07-22T00:00:11Z_0001","KILAMBAKKAM_LITTLEMOUNT_012","Corridor_Littlemount_Kilambakkam",0.000,1122.000,109.000,NULL,0,5,0,"DRIVE",8.882,"FAILED",77.2,3
115713,"2026-07-22 00:00:28.793572+00","2026-07-22T00:00:11Z_0001","BROADWAY_KOYEMBEDU_010","EVR Salai",0.000,207.000,47.000,NULL,0,5,0,"DRIVE",8.888,"FAILED",422.8,3
115714,"2026-07-22 00:00:28.472924+00","2026-07-22T00:00:11Z_0001","KILAMBAKKAM_LITTLEMOUNT(AT_GRADE_BELOWFLYOVER)_001","Corridor_Littlemount_Kilambakkam",0.000,289.000,34.000,NULL,0,5,0,"DRIVE",8.878,"FAILED",108.9,3
115715,"2026-07-22 00:00:28.393729+00","2026-07-22T00:00:11Z_0001","GUINDY_TAMBARAM_009","Guindy-Tambaram",0.000,490.000,49.000,NULL,0,5,0,"DRIVE",8.889,"FAILED",74.2,3
115716,"2026-07-22 00:00:28.400788+00","2026-07-22T00:00:11Z_0001","KOYEMBEDU_BROADWAY_023","EVR Salai",0.000,126.000,34.000,NULL,0,5,0,"DRIVE",8.889,"FAILED",78.6,3
115717,"2026-07-22 00:00:28.473432+00","2026-07-22T00:00:11Z_0001","GUINDY_TAMBARAM_032","Guindy-Tambaram",0.000,357.000,52.000,NULL,0,5,0,"DRIVE",8.890,"FAILED",93.2,3
115718,"2026-07-22 00:00:28.407587+00","2026-07-22T00:00:11Z_0001","GUINDY_TAMBARAM_014","Guindy-Tambaram",0.000,556.000,87.000,NULL,0,5,0,"DRIVE",8.889,"FAILED",80.5,3
115719,"2026-07-22 00:00:28.473125+00","2026-07-22T00:00:11Z_0001","GUINDY_TAMBARAM_029","Guindy-Tambaram",0.000,591.000,67.000,NULL,0,5,0,"DRIVE",8.890,"FAILED",91.9,3
115720,"2026-07-22 00:00:29.043936+00","2026-07-22T00:00:11Z_0001","PUZHAL_CENTRAL_021","Puzhal-Central",0.000,305.000,48.000,NULL,0,5,0,"DRIVE",8.891,"FAILED",260.6,3
115721,"2026-07-22 00:00:28.417892+00","2026-07-22T00:00:11Z_0001","KILAMBAKKAM_LITTLEMOUNT_005","Corridor_Littlemount_Kilambakkam",0.000,940.000,107.000,NULL,0,5,0,"DRIVE",8.881,"FAILED",88.6,3
115722,"2026-07-22 00:00:28.416091+00","2026-07-22T00:00:11Z_0001","CENTRAL_PUZHAL_020","Puzhal-Central",0.000,270.000,29.000,NULL,0,5,0,"DRIVE",8.890,"FAILED",83.1,3
115723,"2026-07-22 00:00:28.419486+00","2026-07-22T00:00:11Z_0001","BROADWAY_KOYEMBEDU_021","EVR Salai",0.000,212.000,57.000,NULL,0,5,0,"DRIVE",8.888,"FAILED",80.5,3
115724,"2026-07-22 00:00:29.042731+00","2026-07-22T00:00:11Z_0001","CENTRAL_PUZHAL_013","Puzhal-Central",0.000,398.000,57.000,NULL,0,5,0,"DRIVE",8.890,"FAILED",259.4,3
115725,"2026-07-22 00:00:29.044453+00","2026-07-22T00:00:11Z_0001","BROADWAY_KOYEMBEDU_019","EVR Salai",0.000,412.000,59.000,NULL,0,5,0,"DRIVE",8.888,"FAILED",261.1,3
115726,"2026-07-22 00:00:29.04358+00","2026-07-22T00:00:11Z_0001","PUZHAL_CENTRAL_ATGRADE_004","Puzhal-Central",0.000,384.000,65.000,NULL,0,5,0,"DRIVE",8.891,"FAILED",260.2,3
115727,"2026-07-22 00:00:29.044806+00","2026-07-22T00:00:11Z_0001","GUINDY_TAMBARAM_030","Guindy-Tambaram",0.000,248.000,30.000,NULL,0,5,0,"DRIVE",8.890,"FAILED",261.5,3
115728,"2026-07-22 00:00:28.459057+00","2026-07-22T00:00:11Z_0001","KOYEMBEDU_BROADWAY_001","EVR Salai",0.000,270.000,43.000,NULL,0,5,0,"DRIVE",8.888,"FAILED",115.7,3
115729,"2026-07-22 00:00:28.461534+00","2026-07-22T00:00:11Z_0001","GUINDY_TAMBARAM_023","Guindy-Tambaram",0.000,1015.000,140.000,NULL,0,5,0,"DRIVE",8.889,"FAILED",113.2,3
115730,"2026-07-22 00:00:28.470879+00","2026-07-22T00:00:11Z_0001","GUINDY_TAMBARAM_026","Guindy-Tambaram",0.000,282.000,30.000,NULL,0,5,0,"DRIVE",8.889,"FAILED",112.1,3
115731,"2026-07-22 00:00:28.457693+00","2026-07-22T00:00:11Z_0001","KOYEMBEDU_BROADWAY_007","EVR Salai",0.000,329.000,40.000,NULL,0,5,0,"DRIVE",8.889,"FAILED",120.6,3
115732,"2026-07-22 00:00:28.469563+00","2026-07-22T00:00:11Z_0001","TAMBARAM_GUINDY_017","Guindy-Tambaram",0.000,183.000,18.000,NULL,0,5,0,"DRIVE",8.890,"FAILED",117.2,3
115733,"2026-07-22 00:00:29.208068+00","2026-07-22T00:00:11Z_0001","BROADWAY_KOYEMBEDU_014","EVR Salai",0.000,413.000,85.000,NULL,0,5,0,"DRIVE",8.888,"FAILED",413.7,3
115734,"2026-07-22 00:00:29.2098+00","2026-07-22T00:00:11Z_0001","KILAMBAKKAM_LITTLEMOUNT_009","Corridor_Littlemount_Kilambakkam",0.000,521.000,86.000,NULL,0,5,0,"DRIVE",8.882,"FAILED",415.4,3
115735,"2026-07-22 00:00:29.228619+00","2026-07-22T00:00:11Z_0001","BROADWAY_KOYEMBEDU_003","EVR Salai",0.000,237.000,46.000,NULL,0,5,0,"DRIVE",8.888,"FAILED",283.2,3
115736,"2026-07-22 00:00:29.228221+00","2026-07-22T00:00:11Z_0001","KILAMBAKKAM_LITTLEMOUNT_016","Corridor_Littlemount_Kilambakkam",0.000,1410.000,140.000,NULL,0,5,0,"DRIVE",8.883,"FAILED",282.8,3
115737,"2026-07-22 00:00:28.586607+00","2026-07-22T00:00:11Z_0001","CENTRAL_PUZHAL_014","Puzhal-Central",0.000,211.000,29.000,NULL,0,5,0,"DRIVE",8.890,"FAILED",177.1,3
115738,"2026-07-22 00:00:28.586802+00","2026-07-22T00:00:11Z_0001","GUINDY_TAMBARAM_041","Guindy-Tambaram",0.000,1091.000,128.000,NULL,0,5,0,"DRIVE",8.890,"FAILED",177.7,3
115739,"2026-07-22 00:00:28.58835+00","2026-07-22T00:00:11Z_0001","TAMBARAM_GUINDY_020","Guindy-Tambaram",0.000,432.000,64.000,NULL,0,5,0,"DRIVE",8.890,"FAILED",114.3,3
115740,"2026-07-22 00:00:28.587049+00","2026-07-22T00:00:11Z_0001","CENTRAL_PUZHAL_024","Puzhal-Central",0.000,171.000,41.000,NULL,0,5,0,"DRIVE",8.890,"FAILED",178.4,3
115741,"2026-07-22 00:00:28.587246+00","2026-07-22T00:00:11Z_0001","TAMBARAM_GUINDY_001","Guindy-Tambaram",0.000,1090.000,147.000,NULL,0,5,0,"DRIVE",8.890,"FAILED",178.0,3
115742,"2026-07-22 00:00:28.58748+00","2026-07-22T00:00:11Z_0001","THORAIPAKKAM_PALLAVARM_001","Thoraipakkam-Pallavaram",0.000,1033.000,124.000,NULL,0,5,0,"DRIVE",8.891,"FAILED",184.1,3
115743,"2026-07-22 00:00:28.587716+00","2026-07-22T00:00:11Z_0001","TAMBARAM_GUINDY_034","Guindy-Tambaram",0.000,1081.000,145.000,NULL,0,5,0,"DRIVE",8.890,"FAILED",167.5,3
115744,"2026-07-22 00:00:28.587907+00","2026-07-22T00:00:11Z_0001","LITTLEMOUNT_KILAMBAKKAM_021","Corridor_Littlemount_Kilambakkam",0.000,838.000,85.000,NULL,0,5,0,"DRIVE",8.888,"FAILED",167.3,3
115745,"2026-07-22 00:00:28.58812+00","2026-07-22T00:00:11Z_0001","BROADWAY_KOYEMBEDU_002","EVR Salai",0.000,348.000,58.000,NULL,0,5,0,"DRIVE",8.888,"FAILED",125.8,3
115746,"2026-07-22 00:00:28.596864+00","2026-07-22T00:00:11Z_0001","GUINDY_TAMBARAM_028","Guindy-Tambaram",0.000,399.000,53.000,NULL,0,5,0,"DRIVE",8.889,"FAILED",121.4,3
115747,"2026-07-22 00:00:28.597247+00","2026-07-22T00:00:11Z_0001","GUINDY_TAMBARAM_040","Guindy-Tambaram",0.000,188.000,26.000,NULL,0,5,0,"DRIVE",8.890,"FAILED",120.2,3
115748,"2026-07-22 00:00:28.597807+00","2026-07-22T00:00:11Z_0001","LITTLEMOUNT_KILAMBAKKAM_014","Corridor_Littlemount_Kilambakkam",0.000,1057.000,107.000,NULL,0,5,0,"DRIVE",8.888,"FAILED",120.4,3
115749,"2026-07-22 00:00:28.588591+00","2026-07-22T00:00:11Z_0001","BROADWAY_KOYEMBEDU_009","EVR Salai",0.000,232.000,47.000,NULL,0,5,0,"DRIVE",8.888,"FAILED",113.7,3
115750,"2026-07-22 00:00:28.59822+00","2026-07-22T00:00:11Z_0001","TAMBARAM_GUINDY_019","Guindy-Tambaram",0.000,177.000,29.000,NULL,0,5,0,"DRIVE",8.890,"FAILED",122.2,3
115751,"2026-07-22 00:00:28.598032+00","2026-07-22T00:00:11Z_0001","KOYEMBEDU_BROADWAY_013","EVR Salai",0.000,417.000,59.000,NULL,0,5,0,"DRIVE",8.889,"FAILED",122.2,3
115752,"2026-07-22 00:00:28.598457+00","2026-07-22T00:00:11Z_0001","BROADWAY_KOYEMBEDU_024","EVR Salai",0.000,1005.000,115.000,NULL,0,5,0,"DRIVE",8.888,"FAILED",123.9,3
115753,"2026-07-22 00:00:28.598816+00","2026-07-22T00:00:11Z_0001","GUINDY_TAMBARAM_039","Guindy-Tambaram",0.000,387.000,53.000,NULL,0,5,0,"DRIVE",8.890,"FAILED",124.5,3
115754,"2026-07-22 00:00:28.599+00","2026-07-22T00:00:11Z_0001","KOYEMBEDU_BROADWAY_002","EVR Salai",0.000,543.000,57.000,NULL,0,5,0,"DRIVE",8.888,"FAILED",123.4,3
