id,timestamp_utc,cycle_id,segment_uid,corridor_name,current_travel_time_seconds,true_driving_distance_meters,free_flow_travel_time_seconds,travel_time_index_tti,hour_of_day_utc,hour_of_day_ist,is_weekend,vehicle_mode,temporal_drift_seconds,api_response_status,api_latency_ms,retry_count
21657,2026-07-14 06:30:12.359788+00,2026-07-14T06:30:05Z_0001,KOYEMBEDU_BROADWAY_016,EVR Salai,97,327,66,1.4697,6,11,0,DRIVE,6.676,OK,543.7,0
21658,2026-07-14 06:30:12.359268+00,2026-07-14T06:30:05Z_0001,GUINDY_TAMBARAM_001,Guindy-Tambaram,78,584,75,1.04,6,11,0,DRIVE,6.677,OK,542.7,0
21659,2026-07-14 06:30:12.359849+00,2026-07-14T06:30:05Z_0001,BROADWAY_KOYEMBEDU_018,EVR Salai,160,816,127,1.2598,6,11,0,DRIVE,6.676,OK,513.6,0
21660,2026-07-14 06:30:12.359932+00,2026-07-14T06:30:05Z_0001,KOYEMBEDU_BROADWAY_022,EVR Salai,88,457,92,0.9565,6,11,0,DRIVE,6.677,OK,543.5,0
21661,2026-07-14 06:30:11.970195+00,2026-07-14T06:30:05Z_0001,KILAMBAKKAM_LITTLEMOUNT_012,Corridor_Littlemount_Kilambakkam,143,1122,108,1.3241,6,11,0,DRIVE,6.644,OK,186.8,0
21662,2026-07-14 06:30:12.360138+00,2026-07-14T06:30:05Z_0001,GUINDY_TAMBARAM_002,Guindy-Tambaram,333,1163,138,2.413,6,11,0,DRIVE,6.677,OK,543.7,0
21663,2026-07-14 06:30:11.970877+00,2026-07-14T06:30:05Z_0001,LITTLEMOUNT_KILAMBAKKAM(AT_GRADE_BELOWFLYOVER)_002,Corridor_Littlemount_Kilambakkam,226,1127,197,1.1472,6,11,0,DRIVE,6.663,OK,167.3,0
21664,2026-07-14 06:30:11.971104+00,2026-07-14T06:30:05Z_0001,KILAMBAKKAM_LITTLEMOUNT_008,Corridor_Littlemount_Kilambakkam,123,907,100,1.23,6,11,0,DRIVE,6.64,OK,191.5,0
21665,2026-07-14 06:30:11.972976+00,2026-07-14T06:30:05Z_0001,KILAMBAKKAM_LITTLEMOUNT_029,Corridor_Littlemount_Kilambakkam,87,556,75,1.16,6,11,0,DRIVE,6.661,OK,171.1,0
21666,2026-07-14 06:30:11.974263+00,2026-07-14T06:30:05Z_0001,KILAMBAKKAM_LITTLEMOUNT_017,Corridor_Littlemount_Kilambakkam,35,386,38,0.9211,6,11,0,DRIVE,6.648,OK,185.7,0
21667,2026-07-14 06:30:11.975822+00,2026-07-14T06:30:05Z_0001,LITTLEMOUNT_KILAMBAKKAM(AT_GRADE_BELOWFLYOVER)_003,Corridor_Littlemount_Kilambakkam,185,933,151,1.2252,6,11,0,DRIVE,6.664,OK,171.1,0
21668,2026-07-14 06:30:11.975927+00,2026-07-14T06:30:05Z_0001,LITTLEMOUNT_KILAMBAKKAM(AT_GRADE_BELOWFLYOVER)_001,Corridor_Littlemount_Kilambakkam,210,1431,201,1.0448,6,11,0,DRIVE,6.662,OK,174.4,0
21669,2026-07-14 06:30:11.976936+00,2026-07-14T06:30:05Z_0001,LITTLEMOUNT_KILAMBAKKAM(AT_GRADE_BELOWFLYOVER)_005,Corridor_Littlemount_Kilambakkam,308,2513,308,1,6,11,0,DRIVE,6.667,OK,170.5,0
21670,2026-07-14 06:30:11.976822+00,2026-07-14T06:30:05Z_0001,LITTLEMOUNT_KILAMBAKKAM_003,Corridor_Littlemount_Kilambakkam,31,194,27,1.1481,6,11,0,DRIVE,6.67,OK,167,0
21671,2026-07-14 06:30:11.976038+00,2026-07-14T06:30:05Z_0001,KILAMBAKKAM_LITTLEMOUNT_023,Corridor_Littlemount_Kilambakkam,104,395,52,2,6,11,0,DRIVE,6.653,OK,182.6,0
21672,2026-07-14 06:30:12.425966+00,2026-07-14T06:30:05Z_0001,GUINDY_TAMBARAM_011,Guindy-Tambaram,24,253,26,0.9231,6,11,0,DRIVE,6.677,OK,609.2,0
21673,2026-07-14 06:30:12.431149+00,2026-07-14T06:30:05Z_0001,GUINDY_TAMBARAM_014,Guindy-Tambaram,76,556,90,0.8444,6,11,0,DRIVE,6.678,OK,613.6,0
21674,2026-07-14 06:30:12.473335+00,2026-07-14T06:30:05Z_0001,GUINDY_TAMBARAM_018,Guindy-Tambaram,57,583,62,0.9194,6,11,0,DRIVE,6.678,OK,656,0
21675,2026-07-14 06:30:12.473488+00,2026-07-14T06:30:05Z_0001,GUINDY_TAMBARAM_016,Guindy-Tambaram,19,132,21,0.9048,6,11,0,DRIVE,6.678,OK,656.2,0
21676,2026-07-14 06:30:12.481017+00,2026-07-14T06:30:05Z_0001,GUINDY_TAMBARAM_017,Guindy-Tambaram,87,604,97,0.8969,6,11,0,DRIVE,6.678,OK,663.2,0
21677,2026-07-14 06:30:12.47996+00,2026-07-14T06:30:05Z_0001,GUINDY_TAMBARAM_015,Guindy-Tambaram,55,472,60,0.9167,6,11,0,DRIVE,6.678,OK,662.5,0
21678,2026-07-14 06:30:12.482205+00,2026-07-14T06:30:05Z_0001,GUINDY_TAMBARAM_020,Guindy-Tambaram,27,176,38,0.7105,6,11,0,DRIVE,6.678,OK,664.9,0
21679,2026-07-14 06:30:12.482353+00,2026-07-14T06:30:05Z_0001,GUINDY_TAMBARAM_012,Guindy-Tambaram,70,850,75,0.9333,6,11,0,DRIVE,6.677,OK,665.1,0
