"id","timestamp_utc","cycle_id","segment_uid","corridor_name","current_travel_time_seconds","true_driving_distance_meters","free_flow_travel_time_seconds","travel_time_index_tti","hour_of_day_utc","hour_of_day_ist","is_weekend","vehicle_mode","temporal_drift_seconds","api_response_status","api_latency_ms","retry_count"
55207,"2026-07-17 00:00:03.34913+00","2026-07-17T00:00:01Z_0001","LITTLEMOUNT_KILAMBAKKAM(AT_GRADE_BELOWFLYOVER)_006","Corridor_Littlemount_Kilambakkam",346.000,3806.000,430.000,0.8047,0,5,0,"DRIVE",1.251,"OK",98.1,0
55208,"2026-07-17 00:00:03.348683+00","2026-07-17T00:00:01Z_0001","KILAMBAKKAM_LITTLEMOUNT_016","Corridor_Littlemount_Kilambakkam",119.000,1410.000,140.000,0.8500,0,5,0,"DRIVE",1.248,"OK",100.9,0
55209,"2026-07-17 00:00:03.349592+00","2026-07-17T00:00:01Z_0001","LITTLEMOUNT_KILAMBAKKAM(AT_GRADE_BELOWFLYOVER)_005","Corridor_Littlemount_Kilambakkam",247.000,2513.000,308.000,0.8019,0,5,0,"DRIVE",1.251,"OK",98.8,0
55210,"2026-07-17 00:00:03.356352+00","2026-07-17T00:00:01Z_0001","KILAMBAKKAM_LITTLEMOUNT_012","Corridor_Littlemount_Kilambakkam",81.000,1122.000,109.000,0.7431,0,5,0,"DRIVE",1.248,"OK",109.3,0
55211,"2026-07-17 00:00:03.34781+00","2026-07-17T00:00:01Z_0001","LITTLEMOUNT_KILAMBAKKAM_005","Corridor_Littlemount_Kilambakkam",87.000,1029.000,113.000,0.7699,0,5,0,"DRIVE",1.252,"OK",95.9,0
55212,"2026-07-17 00:00:03.348965+00","2026-07-17T00:00:01Z_0001","KILAMBAKKAM_LITTLEMOUNT_005","Corridor_Littlemount_Kilambakkam",85.000,940.000,107.000,0.7944,0,5,0,"DRIVE",1.246,"OK",103.3,0
55213,"2026-07-17 00:00:03.354754+00","2026-07-17T00:00:01Z_0001","LITTLEMOUNT_KILAMBAKKAM(AT_GRADE_BELOWFLYOVER)_004","Corridor_Littlemount_Kilambakkam",335.000,2310.000,303.000,1.1056,0,5,0,"DRIVE",1.251,"OK",104.2,0
55214,"2026-07-17 00:00:03.355029+00","2026-07-17T00:00:01Z_0001","LITTLEMOUNT_KILAMBAKKAM(AT_GRADE_BELOWFLYOVER)_001","Corridor_Littlemount_Kilambakkam",142.000,1431.000,198.000,0.7172,0,5,0,"DRIVE",1.251,"OK",104.9,0
55215,"2026-07-17 00:00:03.401864+00","2026-07-17T00:00:01Z_0001","LITTLEMOUNT_KILAMBAKKAM_006","Corridor_Littlemount_Kilambakkam",63.000,703.000,88.000,0.7159,0,5,0,"DRIVE",1.253,"OK",149.7,0
55216,"2026-07-17 00:00:03.404179+00","2026-07-17T00:00:01Z_0001","LITTLEMOUNT_KILAMBAKKAM_008","Corridor_Littlemount_Kilambakkam",63.000,824.000,93.000,0.6774,0,5,0,"DRIVE",1.253,"OK",151.9,0
55217,"2026-07-17 00:00:03.404505+00","2026-07-17T00:00:01Z_0001","LITTLEMOUNT_KILAMBAKKAM_011","Corridor_Littlemount_Kilambakkam",49.000,478.000,70.000,0.7000,0,5,0,"DRIVE",1.253,"OK",152.3,0
55218,"2026-07-17 00:00:03.407252+00","2026-07-17T00:00:01Z_0001","LITTLEMOUNT_KILAMBAKKAM_007","Corridor_Littlemount_Kilambakkam",51.000,591.000,84.000,0.6071,0,5,0,"DRIVE",1.253,"OK",155.0,0
55219,"2026-07-17 00:00:03.412053+00","2026-07-17T00:00:01Z_0001","LITTLEMOUNT_KILAMBAKKAM_009","Corridor_Littlemount_Kilambakkam",41.000,558.000,61.000,0.6721,0,5,0,"DRIVE",1.253,"OK",159.8,0
55220,"2026-07-17 00:00:03.417029+00","2026-07-17T00:00:01Z_0001","LITTLEMOUNT_KILAMBAKKAM_017","Corridor_Littlemount_Kilambakkam",129.000,1568.000,153.000,0.8431,0,5,0,"DRIVE",1.253,"OK",164.8,0
55221,"2026-07-17 00:00:03.414077+00","2026-07-17T00:00:01Z_0001","LITTLEMOUNT_KILAMBAKKAM_014","Corridor_Littlemount_Kilambakkam",81.000,1057.000,107.000,0.7570,0,5,0,"DRIVE",1.253,"OK",161.8,0
55222,"2026-07-17 00:00:03.414476+00","2026-07-17T00:00:01Z_0001","LITTLEMOUNT_KILAMBAKKAM_019","Corridor_Littlemount_Kilambakkam",50.000,663.000,87.000,0.5747,0,5,0,"DRIVE",1.253,"OK",162.1,0
55223,"2026-07-17 00:00:03.41001+00","2026-07-17T00:00:01Z_0001","LITTLEMOUNT_KILAMBAKKAM_010","Corridor_Littlemount_Kilambakkam",36.000,395.000,45.000,0.8000,0,5,0,"DRIVE",1.253,"OK",157.7,0
55224,"2026-07-17 00:00:03.410161+00","2026-07-17T00:00:01Z_0001","LITTLEMOUNT_KILAMBAKKAM_012","Corridor_Littlemount_Kilambakkam",83.000,874.000,104.000,0.7981,0,5,0,"DRIVE",1.253,"OK",157.9,0
55225,"2026-07-17 00:00:03.407855+00","2026-07-17T00:00:01Z_0001","LITTLEMOUNT_KILAMBAKKAM_013","Corridor_Littlemount_Kilambakkam",46.000,540.000,78.000,0.5897,0,5,0,"DRIVE",1.253,"OK",155.5,0
55226,"2026-07-17 00:00:03.416759+00","2026-07-17T00:00:01Z_0001","LITTLEMOUNT_KILAMBAKKAM_020","Corridor_Littlemount_Kilambakkam",27.000,317.000,44.000,0.6136,0,5,0,"DRIVE",1.253,"OK",164.5,0
55227,"2026-07-17 00:00:03.418963+00","2026-07-17T00:00:01Z_0001","LITTLEMOUNT_KILAMBAKKAM_015","Corridor_Littlemount_Kilambakkam",37.000,440.000,50.000,0.7400,0,5,0,"DRIVE",1.253,"OK",166.7,0
55228,"2026-07-17 00:00:03.420132+00","2026-07-17T00:00:01Z_0001","LITTLEMOUNT_KILAMBAKKAM_016","Corridor_Littlemount_Kilambakkam",76.000,972.000,96.000,0.7917,0,5,0,"DRIVE",1.253,"OK",167.9,0
55229,"2026-07-17 00:00:03.419864+00","2026-07-17T00:00:01Z_0001","LITTLEMOUNT_KILAMBAKKAM_022","Corridor_Littlemount_Kilambakkam",80.000,1055.000,123.000,0.6504,0,5,0,"DRIVE",1.253,"OK",167.5,0
55230,"2026-07-17 00:00:03.422784+00","2026-07-17T00:00:01Z_0001","LITTLEMOUNT_KILAMBAKKAM_023","Corridor_Littlemount_Kilambakkam",104.000,1145.000,158.000,0.6582,0,5,0,"DRIVE",1.253,"OK",170.4,0
55231,"2026-07-17 00:00:03.42506+00","2026-07-17T00:00:01Z_0001","LITTLEMOUNT_KILAMBAKKAM_018","Corridor_Littlemount_Kilambakkam",57.000,741.000,83.000,0.6867,0,5,0,"DRIVE",1.253,"OK",172.8,0
55232,"2026-07-17 00:00:03.425777+00","2026-07-17T00:00:01Z_0001","LITTLEMOUNT_KILAMBAKKAM_024","Corridor_Littlemount_Kilambakkam",63.000,578.000,71.000,0.8873,0,5,0,"DRIVE",1.253,"OK",173.4,0
55233,"2026-07-17 00:00:03.425391+00","2026-07-17T00:00:01Z_0001","LITTLEMOUNT_KILAMBAKKAM_026","Corridor_Littlemount_Kilambakkam",46.000,681.000,58.000,0.7931,0,5,0,"DRIVE",1.253,"OK",173.0,0
55234,"2026-07-17 00:00:03.426033+00","2026-07-17T00:00:01Z_0001","LITTLEMOUNT_KILAMBAKKAM_030","Corridor_Littlemount_Kilambakkam",47.000,691.000,54.000,0.8704,0,5,0,"DRIVE",1.253,"OK",173.5,0
55235,"2026-07-17 00:00:03.426488+00","2026-07-17T00:00:01Z_0001","LITTLEMOUNT_KILAMBAKKAM_032","Corridor_Littlemount_Kilambakkam",75.000,1222.000,91.000,0.8242,0,5,0,"DRIVE",1.253,"OK",174.0,0
55236,"2026-07-17 00:00:03.42703+00","2026-07-17T00:00:01Z_0001","BROADWAY_KOYEMBEDU_003","EVR Salai",26.000,237.000,46.000,0.5652,0,5,0,"DRIVE",1.253,"OK",174.5,0
55237,"2026-07-17 00:00:03.430691+00","2026-07-17T00:00:01Z_0001","BROADWAY_KOYEMBEDU_001","EVR Salai",37.000,382.000,55.000,0.6727,0,5,0,"DRIVE",1.253,"OK",178.2,0
55238,"2026-07-17 00:00:03.429305+00","2026-07-17T00:00:01Z_0001","LITTLEMOUNT_KILAMBAKKAM_029","Corridor_Littlemount_Kilambakkam",70.000,961.000,100.000,0.7000,0,5,0,"DRIVE",1.253,"OK",176.8,0
55239,"2026-07-17 00:00:03.451611+00","2026-07-17T00:00:01Z_0001","BROADWAY_KOYEMBEDU_004","EVR Salai",41.000,126.000,29.000,1.4138,0,5,0,"DRIVE",1.253,"OK",199.1,0
55240,"2026-07-17 00:00:03.451988+00","2026-07-17T00:00:01Z_0001","BROADWAY_KOYEMBEDU_020","EVR Salai",27.000,330.000,41.000,0.6585,0,5,0,"DRIVE",1.253,"OK",199.3,0
55241,"2026-07-17 00:00:03.43443+00","2026-07-17T00:00:01Z_0001","BROADWAY_KOYEMBEDU_014","EVR Salai",65.000,413.000,85.000,0.7647,0,5,0,"DRIVE",1.253,"OK",181.8,0
55242,"2026-07-17 00:00:03.437119+00","2026-07-17T00:00:01Z_0001","BROADWAY_KOYEMBEDU_007","EVR Salai",36.000,270.000,53.000,0.6792,0,5,0,"DRIVE",1.253,"OK",184.6,0
55243,"2026-07-17 00:00:03.437366+00","2026-07-17T00:00:01Z_0001","BROADWAY_KOYEMBEDU_002","EVR Salai",35.000,348.000,58.000,0.6034,0,5,0,"DRIVE",1.253,"OK",184.8,0
55244,"2026-07-17 00:00:03.437449+00","2026-07-17T00:00:01Z_0001","BROADWAY_KOYEMBEDU_016","EVR Salai",38.000,460.000,62.000,0.6129,0,5,0,"DRIVE",1.253,"OK",184.9,0
55245,"2026-07-17 00:00:03.437211+00","2026-07-17T00:00:01Z_0001","LITTLEMOUNT_KILAMBAKKAM_031","Corridor_Littlemount_Kilambakkam",45.000,737.000,54.000,0.8333,0,5,0,"DRIVE",1.253,"OK",184.8,0
55246,"2026-07-17 00:00:03.440177+00","2026-07-17T00:00:01Z_0001","BROADWAY_KOYEMBEDU_011","EVR Salai",42.000,329.000,69.000,0.6087,0,5,0,"DRIVE",1.253,"OK",187.6,0
55247,"2026-07-17 00:00:03.437958+00","2026-07-17T00:00:01Z_0001","BROADWAY_KOYEMBEDU_010","EVR Salai",23.000,207.000,47.000,0.4894,0,5,0,"DRIVE",1.253,"OK",185.3,0
55248,"2026-07-17 00:00:03.438608+00","2026-07-17T00:00:01Z_0001","BROADWAY_KOYEMBEDU_006","EVR Salai",91.000,634.000,88.000,1.0341,0,5,0,"DRIVE",1.253,"OK",186.0,0
55249,"2026-07-17 00:00:03.438862+00","2026-07-17T00:00:01Z_0001","BROADWAY_KOYEMBEDU_017","EVR Salai",21.000,214.000,39.000,0.5385,0,5,0,"DRIVE",1.253,"OK",186.2,0
55250,"2026-07-17 00:00:03.439803+00","2026-07-17T00:00:01Z_0001","BROADWAY_KOYEMBEDU_009","EVR Salai",24.000,232.000,47.000,0.5106,0,5,0,"DRIVE",1.253,"OK",187.2,0
55251,"2026-07-17 00:00:03.439634+00","2026-07-17T00:00:01Z_0001","BROADWAY_KOYEMBEDU_012","EVR Salai",16.000,165.000,33.000,0.4848,0,5,0,"DRIVE",1.253,"OK",187.1,0
55252,"2026-07-17 00:00:03.444085+00","2026-07-17T00:00:01Z_0001","BROADWAY_KOYEMBEDU_019","EVR Salai",34.000,412.000,59.000,0.5763,0,5,0,"DRIVE",1.253,"OK",191.5,0
55253,"2026-07-17 00:00:03.44418+00","2026-07-17T00:00:01Z_0001","BROADWAY_KOYEMBEDU_021","EVR Salai",23.000,212.000,57.000,0.4035,0,5,0,"DRIVE",1.253,"OK",191.6,0
55254,"2026-07-17 00:00:03.444557+00","2026-07-17T00:00:01Z_0001","BROADWAY_KOYEMBEDU_008","EVR Salai",43.000,446.000,71.000,0.6056,0,5,0,"DRIVE",1.253,"OK",192.0,0
55255,"2026-07-17 00:00:03.444723+00","2026-07-17T00:00:01Z_0001","BROADWAY_KOYEMBEDU_013","EVR Salai",53.000,629.000,73.000,0.7260,0,5,0,"DRIVE",1.253,"OK",192.1,0
55256,"2026-07-17 00:00:03.445946+00","2026-07-17T00:00:01Z_0001","LITTLEMOUNT_KILAMBAKKAM_028","Corridor_Littlemount_Kilambakkam",71.000,924.000,99.000,0.7172,0,5,0,"DRIVE",1.253,"OK",193.5,0
55257,"2026-07-17 00:00:03.446349+00","2026-07-17T00:00:01Z_0001","BROADWAY_KOYEMBEDU_005","EVR Salai",95.000,458.000,88.000,1.0795,0,5,0,"DRIVE",1.253,"OK",193.8,0
55258,"2026-07-17 00:00:03.445483+00","2026-07-17T00:00:01Z_0001","LITTLEMOUNT_KILAMBAKKAM_025","Corridor_Littlemount_Kilambakkam",58.000,836.000,84.000,0.6905,0,5,0,"DRIVE",1.253,"OK",193.1,0
55259,"2026-07-17 00:00:03.447368+00","2026-07-17T00:00:01Z_0001","BROADWAY_KOYEMBEDU_022","EVR Salai",45.000,511.000,87.000,0.5172,0,5,0,"DRIVE",1.253,"OK",194.7,0
55260,"2026-07-17 00:00:03.432683+00","2026-07-17T00:00:01Z_0001","LITTLEMOUNT_KILAMBAKKAM_027","Corridor_Littlemount_Kilambakkam",101.000,1376.000,131.000,0.7710,0,5,0,"DRIVE",1.253,"OK",180.3,0
55261,"2026-07-17 00:00:03.447202+00","2026-07-17T00:00:01Z_0001","BROADWAY_KOYEMBEDU_023","EVR Salai",10.000,120.000,19.000,0.5263,0,5,0,"DRIVE",1.253,"OK",194.6,0
55262,"2026-07-17 00:00:03.447048+00","2026-07-17T00:00:01Z_0001","BROADWAY_KOYEMBEDU_018","EVR Salai",72.000,816.000,126.000,0.5714,0,5,0,"DRIVE",1.253,"OK",194.4,0
55263,"2026-07-17 00:00:03.433842+00","2026-07-17T00:00:01Z_0001","LITTLEMOUNT_KILAMBAKKAM_021","Corridor_Littlemount_Kilambakkam",59.000,838.000,85.000,0.6941,0,5,0,"DRIVE",1.253,"OK",181.5,0
55264,"2026-07-17 00:00:03.444319+00","2026-07-17T00:00:01Z_0001","BROADWAY_KOYEMBEDU_015","EVR Salai",30.000,285.000,65.000,0.4615,0,5,0,"DRIVE",1.253,"OK",191.7,0
55265,"2026-07-17 00:00:03.484426+00","2026-07-17T00:00:01Z_0001","BROADWAY_KOYEMBEDU_026","EVR Salai",38.000,269.000,46.000,0.8261,0,5,0,"DRIVE",1.253,"OK",231.6,0
55266,"2026-07-17 00:00:03.484704+00","2026-07-17T00:00:01Z_0001","BROADWAY_KOYEMBEDU_025","EVR Salai",45.000,537.000,50.000,0.9000,0,5,0,"DRIVE",1.253,"OK",232.0,0
55267,"2026-07-17 00:00:03.486788+00","2026-07-17T00:00:01Z_0001","BROADWAY_KOYEMBEDU_024","EVR Salai",85.000,1005.000,115.000,0.7391,0,5,0,"DRIVE",1.253,"OK",234.1,0
55268,"2026-07-17 00:00:03.491129+00","2026-07-17T00:00:01Z_0001","KOYEMBEDU_BROADWAY_001","EVR Salai",36.000,270.000,43.000,0.8372,0,5,0,"DRIVE",1.253,"OK",238.4,0
55269,"2026-07-17 00:00:03.49165+00","2026-07-17T00:00:01Z_0001","KOYEMBEDU_BROADWAY_002","EVR Salai",47.000,543.000,57.000,0.8246,0,5,0,"DRIVE",1.253,"OK",238.9,0
55270,"2026-07-17 00:00:03.492006+00","2026-07-17T00:00:01Z_0001","KOYEMBEDU_BROADWAY_004","EVR Salai",13.000,121.000,25.000,0.5200,0,5,0,"DRIVE",1.253,"OK",239.3,0
55271,"2026-07-17 00:00:03.493813+00","2026-07-17T00:00:01Z_0001","KOYEMBEDU_BROADWAY_003","EVR Salai",80.000,1004.000,111.000,0.7207,0,5,0,"DRIVE",1.253,"OK",241.1,0
55272,"2026-07-17 00:00:03.49569+00","2026-07-17T00:00:01Z_0001","KOYEMBEDU_BROADWAY_007","EVR Salai",28.000,329.000,40.000,0.7000,0,5,0,"DRIVE",1.253,"OK",243.0,0
55273,"2026-07-17 00:00:03.497395+00","2026-07-17T00:00:01Z_0001","KOYEMBEDU_BROADWAY_006","EVR Salai",20.000,213.000,41.000,0.4878,0,5,0,"DRIVE",1.253,"OK",244.6,0
55274,"2026-07-17 00:00:03.497736+00","2026-07-17T00:00:01Z_0001","KOYEMBEDU_BROADWAY_005","EVR Salai",40.000,510.000,75.000,0.5333,0,5,0,"DRIVE",1.253,"OK",245.0,0
55275,"2026-07-17 00:00:03.501221+00","2026-07-17T00:00:01Z_0001","KOYEMBEDU_BROADWAY_008","EVR Salai",34.000,414.000,63.000,0.5397,0,5,0,"DRIVE",1.253,"OK",248.4,0
