"id","timestamp_utc","cycle_id","segment_uid","corridor_name","local_aqi","air_quality_category","dominant_pollutant","api_response_status","api_debug_message","api_latency_ms","retry_count"
6210,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT(AT_GRADE_BELOWFLYOVER)_009","Corridor_Littlemount_Kilambakkam",38,"Low air quality","pm25","OK","Success",1743.8,0
6211,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT_003","Corridor_Littlemount_Kilambakkam",38,"Low air quality","pm25","OK","Success",1744.3,0
6212,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT(AT_GRADE_BELOWFLYOVER)_006","Corridor_Littlemount_Kilambakkam",54,"Moderate air quality","pm25","OK","Success",1745.3,0
6213,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT_006","Corridor_Littlemount_Kilambakkam",39,"Low air quality","pm25","OK","Success",1745.1,0
6214,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT_010","Corridor_Littlemount_Kilambakkam",40,"Moderate air quality","pm25","OK","Success",1798.1,0
6215,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT_008","Corridor_Littlemount_Kilambakkam",39,"Low air quality","pm25","OK","Success",1848.8,0
6216,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT_012","Corridor_Littlemount_Kilambakkam",42,"Moderate air quality","pm25","OK","Success",1956.7,0
6217,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT_014","Corridor_Littlemount_Kilambakkam",45,"Moderate air quality","pm25","OK","Success",1958.8,0
6218,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT_013","Corridor_Littlemount_Kilambakkam",44,"Moderate air quality","pm25","OK","Success",1959.4,0
6219,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT_015","Corridor_Littlemount_Kilambakkam",47,"Moderate air quality","pm25","OK","Success",1964.0,0
6220,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT_018","Corridor_Littlemount_Kilambakkam",54,"Moderate air quality","pm25","OK","Success",1975.6,0
6221,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT_019","Corridor_Littlemount_Kilambakkam",56,"Moderate air quality","pm25","OK","Success",1979.3,0
6222,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT_020","Corridor_Littlemount_Kilambakkam",58,"Moderate air quality","pm25","OK","Success",1981.7,0
6223,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT_023","Corridor_Littlemount_Kilambakkam",50,"Moderate air quality","pm25","OK","Success",1998.4,0
6224,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT_024","Corridor_Littlemount_Kilambakkam",51,"Moderate air quality","pm25","OK","Success",2006.9,0
6225,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT_025","Corridor_Littlemount_Kilambakkam",51,"Moderate air quality","pm25","OK","Success",2007.7,0
6226,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT_026","Corridor_Littlemount_Kilambakkam",51,"Moderate air quality","pm25","OK","Success",2019.1,0
6227,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT_027","Corridor_Littlemount_Kilambakkam",51,"Moderate air quality","pm25","OK","Success",2025.3,0
6228,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT_029","Corridor_Littlemount_Kilambakkam",51,"Moderate air quality","pm25","OK","Success",2027.6,0
6229,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT_028","Corridor_Littlemount_Kilambakkam",51,"Moderate air quality","pm25","OK","Success",2038.4,0
6230,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT_021","Corridor_Littlemount_Kilambakkam",54,"Moderate air quality","pm25","OK","Success",2041.6,0
6231,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT_022","Corridor_Littlemount_Kilambakkam",53,"Moderate air quality","pm25","OK","Success",2045.6,0
6232,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM(AT_GRADE_BELOWFLYOVER)_001","Corridor_Littlemount_Kilambakkam",49,"Moderate air quality","pm25","OK","Success",2074.3,0
6233,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM(AT_GRADE_BELOWFLYOVER)_002","Corridor_Littlemount_Kilambakkam",50,"Moderate air quality","pm25","OK","Success",2136.3,0
6234,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM(AT_GRADE_BELOWFLYOVER)_006","Corridor_Littlemount_Kilambakkam",38,"Low air quality","pm25","OK","Success",3263.2,0
6235,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM(AT_GRADE_BELOWFLYOVER)_005","Corridor_Littlemount_Kilambakkam",38,"Low air quality","pm25","OK","Success",3267.1,0
6236,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM(AT_GRADE_BELOWFLYOVER)_004","Corridor_Littlemount_Kilambakkam",52,"Moderate air quality","pm25","OK","Success",3273.9,0
6237,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT_016","Corridor_Littlemount_Kilambakkam",50,"Moderate air quality","pm25","OK","Success",3274.6,0
6238,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT_017","Corridor_Littlemount_Kilambakkam",52,"Moderate air quality","pm25","OK","Success",3275.1,0
6239,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_001","Corridor_Littlemount_Kilambakkam",51,"Moderate air quality","pm25","OK","Success",3280.7,0
6240,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_011","Corridor_Littlemount_Kilambakkam",53,"Moderate air quality","pm25","OK","Success",3284.0,0
6241,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_002","Corridor_Littlemount_Kilambakkam",51,"Moderate air quality","pm25","OK","Success",3290.6,0
6242,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_003","Corridor_Littlemount_Kilambakkam",51,"Moderate air quality","pm25","OK","Success",3301.8,0
6243,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM(AT_GRADE_BELOWFLYOVER)_003","Corridor_Littlemount_Kilambakkam",52,"Moderate air quality","pm25","OK","Success",3302.5,0
6244,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_012","Corridor_Littlemount_Kilambakkam",54,"Moderate air quality","pm25","OK","Success",3303.7,0
6245,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_005","Corridor_Littlemount_Kilambakkam",51,"Moderate air quality","pm25","OK","Success",3308.8,0
6246,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_006","Corridor_Littlemount_Kilambakkam",51,"Moderate air quality","pm25","OK","Success",3320.1,0
6247,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_009","Corridor_Littlemount_Kilambakkam",51,"Moderate air quality","pm25","OK","Success",3334.5,0
6248,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_010","Corridor_Littlemount_Kilambakkam",50,"Moderate air quality","pm25","OK","Success",3360.1,0
6249,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_008","Corridor_Littlemount_Kilambakkam",51,"Moderate air quality","pm25","OK","Success",3360.3,0
6250,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_007","Corridor_Littlemount_Kilambakkam",52,"Moderate air quality","pm25","OK","Success",3361.0,0
6251,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_004","Corridor_Littlemount_Kilambakkam",51,"Moderate air quality","pm25","OK","Success",3377.7,0
6252,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_014","Corridor_Littlemount_Kilambakkam",56,"Moderate air quality","pm25","OK","Success",3434.9,0
6253,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_015","Corridor_Littlemount_Kilambakkam",54,"Moderate air quality","pm25","OK","Success",3543.5,0
6254,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_017","Corridor_Littlemount_Kilambakkam",50,"Moderate air quality","pm25","OK","Success",3549.7,0
6255,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_019","Corridor_Littlemount_Kilambakkam",45,"Moderate air quality","pm25","OK","Success",3550.3,0
6256,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_018","Corridor_Littlemount_Kilambakkam",47,"Moderate air quality","pm25","OK","Success",3552.4,0
6257,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_016","Corridor_Littlemount_Kilambakkam",54,"Moderate air quality","pm25","OK","Success",3553.0,0
6258,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_020","Corridor_Littlemount_Kilambakkam",44,"Moderate air quality","pm25","OK","Success",3554.9,0
6259,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_023","Corridor_Littlemount_Kilambakkam",40,"Moderate air quality","pm25","OK","Success",3581.6,0
6260,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_024","Corridor_Littlemount_Kilambakkam",39,"Low air quality","pm25","OK","Success",3587.4,0
6261,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_022","Corridor_Littlemount_Kilambakkam",40,"Moderate air quality","pm25","OK","Success",3592.4,0
6262,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_026","Corridor_Littlemount_Kilambakkam",39,"Low air quality","pm25","OK","Success",3598.5,0
6263,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_027","Corridor_Littlemount_Kilambakkam",39,"Low air quality","pm25","OK","Success",3610.5,0
6264,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_028","Corridor_Littlemount_Kilambakkam",38,"Low air quality","pm25","OK","Success",3615.5,0
6265,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_021","Corridor_Littlemount_Kilambakkam",42,"Moderate air quality","pm25","OK","Success",3634.4,0
6266,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_029","Corridor_Littlemount_Kilambakkam",38,"Low air quality","pm25","OK","Success",3635.0,0
6267,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_031","Corridor_Littlemount_Kilambakkam",38,"Low air quality","pm25","OK","Success",3636.5,0
6268,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_030","Corridor_Littlemount_Kilambakkam",38,"Low air quality","pm25","OK","Success",3638.2,0
6269,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_032","Corridor_Littlemount_Kilambakkam",38,"Low air quality","pm25","OK","Success",3653.9,0
6270,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_013","Corridor_Littlemount_Kilambakkam",58,"Moderate air quality","pm25","OK","Success",3664.9,0
6271,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_025","Corridor_Littlemount_Kilambakkam",39,"Low air quality","pm25","OK","Success",3690.0,0
6272,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","BROADWAY_KOYEMBEDU_001","EVR Salai",48,"Moderate air quality","pm25","OK","Success",3817.0,0
6273,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","BROADWAY_KOYEMBEDU_004","EVR Salai",57,"Moderate air quality","pm25","OK","Success",3831.7,0
6274,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","BROADWAY_KOYEMBEDU_019","EVR Salai",43,"Moderate air quality","pm25","OK","Success",3947.3,0
6275,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","BROADWAY_KOYEMBEDU_023","EVR Salai",40,"Moderate air quality","pm25","OK","Success",4251.8,0
6276,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","BROADWAY_KOYEMBEDU_007","EVR Salai",48,"Moderate air quality","pm25","OK","Success",4845.1,0
6277,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","BROADWAY_KOYEMBEDU_006","EVR Salai",52,"Moderate air quality","pm25","OK","Success",4849.1,0
6278,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","BROADWAY_KOYEMBEDU_005","EVR Salai",58,"Moderate air quality","pm25","OK","Success",4861.6,0
6279,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","BROADWAY_KOYEMBEDU_003","EVR Salai",57,"Moderate air quality","pm25","OK","Success",4876.4,0
6280,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","BROADWAY_KOYEMBEDU_011","EVR Salai",46,"Moderate air quality","pm25","OK","Success",4885.9,0
6281,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","BROADWAY_KOYEMBEDU_008","EVR Salai",50,"Moderate air quality","pm25","OK","Success",4894.6,0
6282,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","BROADWAY_KOYEMBEDU_014","EVR Salai",44,"Moderate air quality","pm25","OK","Success",4897.6,0
6283,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","BROADWAY_KOYEMBEDU_009","EVR Salai",47,"Moderate air quality","pm25","OK","Success",4904.1,0
6284,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","BROADWAY_KOYEMBEDU_010","EVR Salai",47,"Moderate air quality","pm25","OK","Success",4908.6,0
6285,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","BROADWAY_KOYEMBEDU_020","EVR Salai",43,"Moderate air quality","pm25","OK","Success",4909.1,0
6286,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","BROADWAY_KOYEMBEDU_002","EVR Salai",56,"Moderate air quality","pm25","OK","Success",4922.9,0
6287,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","BROADWAY_KOYEMBEDU_012","EVR Salai",46,"Moderate air quality","pm25","OK","Success",4925.1,0
6288,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","BROADWAY_KOYEMBEDU_013","EVR Salai",45,"Moderate air quality","pm25","OK","Success",4929.6,0
6289,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","BROADWAY_KOYEMBEDU_015","EVR Salai",44,"Moderate air quality","pm25","OK","Success",4972.5,0
6290,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","BROADWAY_KOYEMBEDU_016","EVR Salai",44,"Moderate air quality","pm25","OK","Success",4976.7,0
6291,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","BROADWAY_KOYEMBEDU_018","EVR Salai",44,"Moderate air quality","pm25","OK","Success",4989.5,0
6292,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","BROADWAY_KOYEMBEDU_017","EVR Salai",44,"Moderate air quality","pm25","OK","Success",5025.7,0
6293,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","BROADWAY_KOYEMBEDU_021","EVR Salai",41,"Moderate air quality","pm25","OK","Success",5076.3,0
6294,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","BROADWAY_KOYEMBEDU_025","EVR Salai",38,"Low air quality","pm25","OK","Success",5133.6,0
6295,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","BROADWAY_KOYEMBEDU_026","EVR Salai",36,"Low air quality","pm25","OK","Success",5139.0,0
6296,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KOYEMBEDU_BROADWAY_001","EVR Salai",36,"Low air quality","pm25","OK","Success",5154.7,0
6297,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","BROADWAY_KOYEMBEDU_022","EVR Salai",39,"Low air quality","pm25","OK","Success",5159.1,0
6298,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KOYEMBEDU_BROADWAY_002","EVR Salai",38,"Low air quality","pm25","OK","Success",5162.8,0
6299,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KOYEMBEDU_BROADWAY_004","EVR Salai",40,"Moderate air quality","pm25","OK","Success",5167.7,0
6300,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KOYEMBEDU_BROADWAY_006","EVR Salai",41,"Moderate air quality","pm25","OK","Success",5179.5,0
6301,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KOYEMBEDU_BROADWAY_010","EVR Salai",44,"Moderate air quality","pm25","OK","Success",5194.0,0
6302,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KOYEMBEDU_BROADWAY_009","EVR Salai",44,"Moderate air quality","pm25","OK","Success",5201.9,0
6303,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KOYEMBEDU_BROADWAY_007","EVR Salai",43,"Moderate air quality","pm25","OK","Success",5202.6,0
6304,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KOYEMBEDU_BROADWAY_011","EVR Salai",44,"Moderate air quality","pm25","OK","Success",5203.3,0
6305,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KOYEMBEDU_BROADWAY_003","EVR Salai",39,"Low air quality","pm25","OK","Success",5217.2,0
6306,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KOYEMBEDU_BROADWAY_005","EVR Salai",39,"Low air quality","pm25","OK","Success",5225.2,0
6307,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KOYEMBEDU_BROADWAY_012","EVR Salai",44,"Moderate air quality","pm25","OK","Success",5262.2,0
6308,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KOYEMBEDU_BROADWAY_014","EVR Salai",45,"Moderate air quality","pm25","OK","Success",5263.6,0
6309,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","BROADWAY_KOYEMBEDU_024","EVR Salai",39,"Low air quality","pm25","OK","Success",5264.7,0
6310,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KOYEMBEDU_BROADWAY_008","EVR Salai",43,"Moderate air quality","pm25","OK","Success",5283.0,0
6311,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KOYEMBEDU_BROADWAY_013","EVR Salai",44,"Moderate air quality","pm25","OK","Success",5284.7,0
6312,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KOYEMBEDU_BROADWAY_015","EVR Salai",46,"Moderate air quality","pm25","OK","Success",5308.6,0
6313,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KOYEMBEDU_BROADWAY_017","EVR Salai",47,"Moderate air quality","pm25","OK","Success",5411.7,0
6314,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KOYEMBEDU_BROADWAY_018","EVR Salai",47,"Moderate air quality","pm25","OK","Success",5415.6,0
6315,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KOYEMBEDU_BROADWAY_016","EVR Salai",46,"Moderate air quality","pm25","OK","Success",5429.6,0
6316,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KOYEMBEDU_BROADWAY_022","EVR Salai",58,"Moderate air quality","pm25","OK","Success",5442.8,0
6317,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KOYEMBEDU_BROADWAY_020","EVR Salai",48,"Moderate air quality","pm25","OK","Success",5445.9,0
6318,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KOYEMBEDU_BROADWAY_021","EVR Salai",52,"Moderate air quality","pm25","OK","Success",5444.8,0
6319,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KOYEMBEDU_BROADWAY_023","EVR Salai",57,"Moderate air quality","pm25","OK","Success",5455.4,0
6320,"2026-07-15 00:35:09.572938+00","2026-07-15T00:35:02Z_0001_aqi","KOYEMBEDU_BROADWAY_024","EVR Salai",57,"Moderate air quality","pm25","OK","Success",5478.9,0
