"id","timestamp_utc","cycle_id","segment_uid","corridor_name","local_aqi","air_quality_category","dominant_pollutant","api_response_status","api_debug_message","api_latency_ms","retry_count"
13301,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT_017","Corridor_Littlemount_Kilambakkam",48,"Moderate air quality","pm25","OK","Success",1970.5,0
13302,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT_018","Corridor_Littlemount_Kilambakkam",49,"Moderate air quality","pm25","OK","Success",1983.7,0
13303,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT_019","Corridor_Littlemount_Kilambakkam",50,"Moderate air quality","pm25","OK","Success",1984.7,0
13304,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT_022","Corridor_Littlemount_Kilambakkam",48,"Moderate air quality","pm25","OK","Success",1988.3,0
13305,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT_021","Corridor_Littlemount_Kilambakkam",50,"Moderate air quality","pm25","OK","Success",1989.9,0
13306,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT_028","Corridor_Littlemount_Kilambakkam",50,"Moderate air quality","pm25","OK","Success",1990.9,0
13307,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT_020","Corridor_Littlemount_Kilambakkam",52,"Moderate air quality","pm25","OK","Success",1992.3,0
13308,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT_027","Corridor_Littlemount_Kilambakkam",46,"Moderate air quality","pm25","OK","Success",1993.9,0
13309,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT_024","Corridor_Littlemount_Kilambakkam",43,"Moderate air quality","pm25","OK","Success",1997.1,0
13310,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","KILAMBAKKAM_LITTLEMOUNT_026","Corridor_Littlemount_Kilambakkam",48,"Moderate air quality","pm25","OK","Success",1999.8,0
