id,timestamp_utc,cycle_id,segment_uid,corridor_name,local_aqi,air_quality_category,dominant_pollutant,api_response_status,api_debug_message,api_latency_ms,retry_count
4622,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,TAMBARAM_GUINDY_029,Guindy-Tambaram,53,Moderate air quality,pm25,OK,Success,6377.2,0
4623,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,TAMBARAM_GUINDY_031,Guindy-Tambaram,53,Moderate air quality,pm25,OK,Success,6391.1,0
4624,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,TAMBARAM_GUINDY_030,Guindy-Tambaram,56,Moderate air quality,pm25,OK,Success,6396.6,0
4625,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,TAMBARAM_GUINDY_032,Guindy-Tambaram,53,Moderate air quality,pm25,OK,Success,6476.6,0
4626,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,TAMBARAM_GUINDY_033,Guindy-Tambaram,53,Moderate air quality,pm25,OK,Success,6489.9,0
4627,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,TAMBARAM_GUINDY_034,Guindy-Tambaram,53,Moderate air quality,pm25,OK,Success,6496.6,0
4628,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,TAMBARAM_GUINDY_035,Guindy-Tambaram,53,Moderate air quality,pm25,OK,Success,6507.2,0
4629,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,TAMBARAM_GUINDY_036,Guindy-Tambaram,56,Moderate air quality,pm25,OK,Success,6520.5,0
4630,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,TAMBARAM_GUINDY_037,Guindy-Tambaram,56,Moderate air quality,pm25,OK,Success,6551.1,0
4631,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,CENTRAL_PUZHAL_001,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,6564.9,0
4632,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,TAMBARAM_GUINDY_038,Guindy-Tambaram,53,Moderate air quality,pm25,OK,Success,6572.9,0
4633,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,TAMBARAM_GUINDY_039,Guindy-Tambaram,53,Moderate air quality,pm25,OK,Success,6573.9,0
4634,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,CENTRAL_PUZHAL_002,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,6574.1,0
4635,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,CENTRAL_PUZHAL_003,Puzhal-Central,56,Moderate air quality,pm25,OK,Success,6577,0
4636,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,CENTRAL_PUZHAL_004,Puzhal-Central,56,Moderate air quality,pm25,OK,Success,6595.1,0
4637,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,CENTRAL_PUZHAL_006,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,6615,0
4638,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,CENTRAL_PUZHAL_005,Puzhal-Central,56,Moderate air quality,pm25,OK,Success,6615.6,0
4639,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,CENTRAL_PUZHAL_007,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,6623,0
4640,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,CENTRAL_PUZHAL_008,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,6649.6,0
4641,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,CENTRAL_PUZHAL_009,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,6658.3,0
4642,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,CENTRAL_PUZHAL_010,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,6675.6,0
4643,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,CENTRAL_PUZHAL_011,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,6684.1,0
4644,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,CENTRAL_PUZHAL_012,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,6765.4,0
4645,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,CENTRAL_PUZHAL_013,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,6764.6,0
4646,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,CENTRAL_PUZHAL_014,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,6776,0
4647,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,CENTRAL_PUZHAL_015,Puzhal-Central,56,Moderate air quality,pm25,OK,Success,6789.1,0
